customer_id,activity_level,days_since_last_purchase,tx_count_30d,tx_count_60d,tx_count_90d,num_unique_products,avg_days_between_tx,avg_monthly_txns,target
2255097,1,49.0,0,26,39,8.0,3.32183908045977,8.333153132264894,18
7003700,1,308.0,0,0,0,4.0,1.1359223300970873,25.93031703236915,36
7264127,1,21.0,3,3,10,9.0,4.690647482014389,6.139667190423146,12
6913943,1,22.0,2,3,3,12.0,3.9375,7.322606925194837,9
6625899,1,596.0,0,0,0,13.0,0.5285714285714286,51.4826041169589,0
5025481,1,14.0,9,58,59,9.0,2.4385026737967914,12.041670567515455,0
1963530,1,9.0,10,33,42,12.0,3.5294117647058822,8.149507006630161,2
9117679,1,2.0,1,21,32,14.0,4.39375,6.5267251761958445,8
7506362,1,8.0,2,2,2,9.0,3.7903225806451615,7.718864016610854,1
4453423,1,15.0,1,1,2,11.0,5.0144927536231885,5.791310989422013,26
1639681,1,0.0,1,5,5,15.0,3.5445544554455446,8.142598160717512,5
6612054,1,0.0,7,7,7,11.0,4.251533742331288,6.833227576152932,7
2762696,1,119.0,0,0,0,10.0,2.8349514563106797,10.289110989624103,0
8743937,1,20.0,5,5,5,13.0,3.8076923076923075,7.708486147524091,2
7503368,1,5.0,3,15,17,13.0,5.956140350877193,4.8523759814048235,23
3205610,1,57.0,0,3,4,9.0,2.5960591133004924,11.1849551090647,1
3864348,1,35.0,0,8,8,14.0,3.5435897435897434,8.160746020241493,9
6425881,1,5.0,6,21,29,11.0,2.880434782608696,10.003118137280921,8
2518495,1,44.0,0,6,6,11.0,4.076923076923077,6.965719015807483,2
3784312,1,1.0,3,3,3,10.0,9.537313432835822,3.1624004462347837,5
6208285,1,41.0,0,1,1,10.0,3.6242774566473988,7.8387934926724405,9
1541328,1,16.0,2,50,52,17.0,3.7119565217391304,7.79426207024813,7
4943899,1,435.0,0,0,0,14.0,2.315315315315315,12.22327232598161,4
1710544,1,51.0,0,12,23,21.0,1.1497326203208555,22.660659178919683,11
7416360,1,62.0,0,0,25,7.0,4.96969696969697,5.784939735158314,15
4707663,1,31.0,0,10,10,11.0,3.675675675675676,7.787828640627454,2
4196094,1,56.0,0,19,55,7.0,2.7547169811320753,10.759191299690038,39
8805668,1,42.0,0,33,37,13.0,3.9156626506024095,7.388907449902521,8
3243370,1,16.0,5,5,5,15.0,3.65625,7.976181083574989,0
2175560,1,295.0,0,0,0,11.0,2.652173913043478,10.921137953174538,0
7885064,1,51.0,0,2,5,7.0,9.846153846153847,2.98851923801035,22
5476838,1,9.0,41,47,60,12.0,0.6024096385542169,44.70254140224717,0
9123080,1,153.0,0,0,0,2.0,3.18232044198895,9.130187278038596,0
5952719,1,20.0,1,1,4,13.0,4.123376623376624,7.118305697301766,16
7802758,1,0.0,5,24,24,3.0,2.0869565217391304,14.418271096801323,105
4254199,1,7.0,29,30,37,8.0,4.076470588235294,7.2554313208592935,12
4692252,1,1.0,6,36,86,12.0,0.7307692307692307,35.92158946854388,28
7005271,1,335.0,0,0,0,11.0,1.8385416666666667,15.565798478688889,0
8653216,1,15.0,1,2,11,9.0,1.5363636363636364,18.19050572731119,30
2204972,1,0.0,23,27,29,16.0,4.361963190184049,6.5653451572187285,23
1207429,1,35.0,0,16,21,10.0,8.130952380952381,3.601516902660411,32
2250794,1,113.0,0,0,0,16.0,2.984536082474227,9.479049557784867,0
6475854,1,62.0,0,0,33,8.0,7.968253968253968,3.7574285667767633,22
1294802,1,1.0,2,6,13,11.0,6.025316455696203,4.838597260287938,34
1030580,1,331.0,0,0,0,8.0,2.1481481481481484,13.391988218574575,2
7136456,1,9.0,2,2,2,10.0,3.7615384615384615,7.609329866812493,30
2537047,1,20.0,2,2,2,17.0,4.053892215568863,6.859118293364362,1
6860735,1,20.0,2,12,12,11.0,4.186335403726708,6.603165922991476,11
5511869,1,0.0,1,2,28,14.0,5.771186440677966,5.089578665738326,8
6937682,1,18.0,54,54,54,5.0,0.77,37.67097652542707,0
9937452,1,309.0,0,0,0,8.0,1.7714285714285714,15.566430128524662,33
8006476,1,554.0,0,0,0,9.0,0.9516129032258065,28.045534381621856,0
3359398,1,7.0,11,12,26,11.0,7.4945054945054945,3.9319731293687292,25
7297570,1,48.0,0,6,6,6.0,5.7094017094017095,5.137551297707939,23
3835552,1,113.0,0,0,0,12.0,5.041666666666667,5.785368073318308,0
4121261,1,21.0,1,1,1,16.0,3.9887005649717513,7.240962308759669,7
9415168,1,159.0,0,0,0,12.0,3.2176870748299318,9.010638358893216,0
4069702,1,19.0,4,4,9,9.0,4.107784431137724,7.1620801071760996,14
1204051,1,28.0,1,1,1,12.0,7.085106382978723,4.154619808322114,9
4347238,1,2.0,4,11,16,10.0,5.195652173913044,5.627654452577957,7
3777289,1,10.0,6,6,8,14.0,5.762711864406779,5.076437364533311,16
2000177,1,26.0,1,1,4,15.0,4.867647058823529,5.969656502787045,1
8396761,1,7.0,18,34,37,16.0,7.02970297029703,4.151851764480003,37
9795853,1,655.0,0,0,0,14.0,0.3687150837988827,68.54866821728271,0
5072121,1,688.0,0,0,0,10.0,0.2011173184357542,129.72050494407202,0
1481260,1,0.0,8,8,8,6.0,4.279503105590062,6.745285345789164,5
1642624,1,2.0,25,25,25,12.0,5.124031007751938,5.750918933010397,24
5188435,1,181.0,0,0,0,11.0,4.814814814814815,6.067750516798693,15
9520612,1,195.0,0,0,0,10.0,0.0,176.0,0
1713653,1,434.0,0,0,0,14.0,0.8742857142857143,33.405359759307956,0
6119805,1,14.0,7,11,11,12.0,4.1988304093567255,7.041913982384377,0
5199299,1,69.0,0,0,14,9.0,3.7413793103448274,7.859130934234568,0
6981877,1,296.0,0,0,0,16.0,2.3275862068965516,12.589693067631394,0
3342836,1,7.0,53,74,82,13.0,4.6050955414012735,6.324019792230894,6
2438792,1,26.0,6,7,7,7.0,3.8034682080924855,7.487984699465195,0
1505508,1,7.0,15,15,15,11.0,4.758389261744966,6.190521994091409,3
3551916,1,0.0,10,10,10,9.0,5.737373737373737,5.158724497823279,8
5663643,1,49.0,0,16,28,14.0,4.225609756097561,6.978350995167952,7
5507173,1,1.0,5,5,5,11.0,4.254437869822485,6.876143446660895,2
6779173,1,63.0,0,0,13,12.0,5.1192660550458715,5.819352849387892,49
7127840,1,120.0,0,0,0,15.0,3.4647058823529413,8.521993606579256,1
4385405,1,321.0,0,0,0,14.0,2.1944444444444446,12.570086132900123,1
9409783,1,64.0,0,0,6,13.0,3.9691358024691357,7.264689696389131,0
6196229,1,82.0,0,0,3,12.0,3.888235294117647,7.678203449666233,0
9955978,1,15.0,3,4,7,13.0,4.189873417721519,6.83377318913824,1
3247897,1,106.0,0,0,0,12.0,1.0,25.894858136136143,35
7528506,1,289.0,0,0,0,4.0,5.74,5.268089077330577,0
4516821,1,68.0,0,0,14,14.0,3.7245508982035926,7.797929269853288,0
1505108,1,205.0,0,0,0,18.0,3.2264150943396226,8.905560720435046,2
4832244,1,6.0,17,17,22,6.0,4.490445859872612,6.520529929225927,9
3700829,1,14.0,2,5,7,9.0,4.496644295302014,6.568953845410789,0
5879832,1,147.0,0,0,0,8.0,4.233576642335766,6.809678289063903,13
4405134,1,19.0,6,6,7,12.0,4.541935483870968,6.473771600631208,8
8729970,1,40.0,0,4,12,12.0,4.830882352941177,6.1045170530524935,6
1822951,1,0.0,12,12,12,12.0,5.028985507246377,5.855483965055496,27
4948184,1,0.0,11,11,13,7.0,7.23,4.055770958378997,29
1698295,1,663.0,0,0,0,13.0,0.24390243902439024,89.6053031589626,0
2064002,1,49.0,0,4,8,18.0,4.661971830985915,6.059279017526239,4
7148646,1,482.0,0,0,0,7.0,0.5652173913043478,45.848926977827325,0
5676343,1,435.0,0,0,0,7.0,1.8773006134969326,15.619047649463901,0
3957740,1,0.0,22,22,22,6.0,7.771084337349397,3.8599203290485966,62
6101785,1,470.0,0,0,0,17.0,1.6441717791411044,17.14379273605923,0
4082611,1,86.0,0,0,1,11.0,6.44,4.553736397829203,22
1288833,1,20.0,25,40,40,12.0,5.446601941747573,5.369732825731193,3
9265046,1,1.0,22,53,110,15.0,1.8402777777777777,15.102961263634457,2
4306196,1,14.0,1,1,1,7.0,9.272727272727273,3.2410010529813897,24
6146916,1,0.0,1,8,16,10.0,4.322368421052632,6.810355010501487,0
6748995,1,443.0,0,0,0,10.0,1.8113207547169812,15.57200968791826,0
5474255,1,16.0,3,3,5,8.0,11.3,2.6893590235567513,79
7075083,1,310.0,0,0,0,10.0,2.5157232704402515,11.618422174794832,0
5230462,1,215.0,0,0,0,12.0,2.389937106918239,11.827857171646354,0
8390739,1,5.0,11,43,59,17.0,6.222222222222222,4.707115123190381,12
9921125,1,113.0,0,0,0,5.0,5.423076923076923,5.435787587188065,11
5965061,1,27.0,3,3,3,7.0,4.405063291139241,6.790718591658798,0
4438764,1,8.0,11,17,27,12.0,8.65,3.5011630575933066,65
5002177,1,83.0,0,0,57,10.0,4.1688311688311686,7.0765350878990905,0
2161805,1,58.0,0,1,2,19.0,4.615384615384615,6.296623836142789,4
3381493,1,462.0,0,0,0,9.0,0.4012738853503185,73.33677117713654,0
9838164,1,9.0,19,50,61,13.0,4.487179487179487,6.553096361326406,0
7936303,1,92.0,0,0,0,6.0,4.951219512195122,5.970335856849125,16
5279089,1,0.0,18,23,35,10.0,1.9705882352941178,14.067968770654817,10
6584298,1,0.0,8,15,37,5.0,6.165217391304348,4.734738274147407,4
1957519,1,1.0,33,33,50,7.0,5.28,5.583708108571062,5
5030021,1,45.0,0,6,9,22.0,2.5947712418300655,10.956175715903354,1
1580977,1,594.0,0,0,0,12.0,0.5816993464052288,45.751966035455474,0
8382909,1,105.0,0,0,0,12.0,6.3232323232323235,4.605138514291652,18
8440708,1,77.0,0,0,1,16.0,4.019607843137255,7.085733870767748,0
7474818,1,62.0,0,0,10,18.0,4.258503401360544,6.824380702701377,0
4400907,1,447.0,0,0,0,5.0,1.993421052631579,14.806970844788145,0
1354523,1,21.0,4,4,4,11.0,5.387096774193548,5.46832420683649,0
5185321,1,8.0,3,3,3,11.0,3.7218543046357615,7.860461230929418,0
3910746,1,329.0,0,0,0,12.0,3.090909090909091,9.48174125704105,11
6273085,1,148.0,0,0,0,9.0,3.8874172185430464,7.600746925869587,0
2217747,1,7.0,9,15,15,10.0,4.798657718120805,6.124518079897775,0
4124481,1,28.0,2,2,16,14.0,5.831932773109243,5.039889774810686,2
6861385,1,2.0,6,6,40,1.0,5.899159663865547,5.0579643472795315,4
6161283,1,99.0,0,0,0,7.0,4.882352941176471,6.069481581418624,40
1034734,1,182.0,0,0,0,12.0,3.6595744680851063,7.983882436682108,1
5160033,1,42.0,0,12,17,11.0,6.677083333333333,4.376060872963077,8
1363203,1,48.0,0,10,36,12.0,4.885496183206107,6.027580583680357,1
5157354,1,58.0,0,10,15,12.0,4.225,6.7723621646701835,5
9624366,1,0.0,28,74,99,7.0,0.5918367346938775,42.884114622611776,44
8055559,1,225.0,0,0,0,14.0,3.3959731543624163,8.621067457098833,0
5183896,1,91.0,0,0,0,6.0,15.066666666666666,2.0502666529484186,2
8060467,1,0.0,5,15,15,4.0,5.32,5.550767900307966,11
3570469,1,204.0,0,0,0,17.0,3.525925925925926,8.220792643615942,0
6170775,1,70.0,0,0,87,11.0,5.694915254237288,5.222594582489441,0
4698011,1,20.0,6,26,40,14.0,5.688524590163935,5.160837139979112,3
5830888,1,0.0,10,16,36,12.0,6.264150943396227,4.724405182168128,52
9055959,1,19.0,9,9,9,13.0,9.635135135135135,3.082169627727718,21
6367497,1,45.0,0,14,21,8.0,4.934782608695652,5.85339544610224,3
5737658,1,1.0,21,61,63,7.0,6.461538461538462,4.587267360728338,23
3292188,1,14.0,19,105,135,13.0,4.333333333333333,6.882334056550893,0
2566986,1,1.0,9,9,11,9.0,5.2384615384615385,5.52350191473324,1
7613002,1,48.0,0,25,25,13.0,4.513888888888889,6.541747161888745,0
7273051,1,85.0,0,0,23,8.0,1.0808823529411764,26.808003795934344,4
8793285,1,12.0,4,4,9,13.0,5.871794871794871,4.8650797887471136,11
8951256,0,0.0,13,13,13,4.0,0.08333333333333333,13.0,89
4344139,1,20.0,12,25,30,8.0,7.185567010309279,4.066409831742933,15
1084566,1,56.0,0,1,20,10.0,5.3983739837398375,5.437275924209798,1
5698126,1,7.0,8,24,28,10.0,3.80327868852459,7.719524194461854,7
8678208,1,539.0,0,0,0,9.0,0.8541666666666666,31.640464031114224,0
3819376,1,43.0,0,6,8,7.0,4.351145038167939,6.582286449313703,0
7691366,1,85.0,0,0,5,10.0,2.942528735632184,9.648031781317144,12
6807332,1,154.0,0,0,0,7.0,3.6592592592592594,8.090188460356334,0
9733508,1,50.0,0,5,16,9.0,4.519607843137255,6.490341508991347,12
5541095,1,441.0,0,0,0,16.0,2.274074074074074,13.052821466835834,0
5037810,1,58.0,0,6,6,15.0,4.753731343283582,6.16456042091538,0
3727665,1,99.0,0,0,0,13.0,4.32258064516129,6.798242648316457,3
4446128,1,345.0,0,0,0,6.0,2.7209302325581395,10.917441118596042,0
1328958,1,0.0,3,5,5,7.0,10.136986301369863,2.9558043263942264,46
7734282,1,125.0,0,0,0,16.0,4.609022556390977,6.422144296334567,0
3561512,1,0.0,23,23,23,14.0,5.116071428571429,5.697248178904033,21
3206367,1,9.0,3,13,13,9.0,5.3125,5.572614308788741,0
2383889,1,72.0,0,0,1,12.0,6.5,4.509172792892404,8
7551928,1,441.0,0,0,0,5.0,7.05,4.251733367785219,1
3704421,1,446.0,0,0,0,10.0,2.053030303030303,14.106633973378122,0
6954110,1,272.0,0,0,0,7.0,1.4961832061068703,18.702656557590863,0
8508123,1,98.0,0,0,0,12.0,5.527777777777778,5.198250226597008,2
6359310,1,507.0,0,0,0,16.0,1.549618320610687,18.716087450756696,0
4012847,1,141.0,0,0,0,12.0,5.607843137254902,5.133246733637925,0
1842566,1,385.0,0,0,0,9.0,2.639344262295082,10.181947087787949,5
3304823,1,605.0,0,0,0,16.0,0.8538461538461538,29.120403151138216,0
7303422,1,113.0,0,0,0,15.0,4.438461538461539,6.542857225116328,0
5233127,1,315.0,0,0,0,12.0,2.9689922480620154,9.796114180272212,0
7898315,1,8.0,1,1,1,17.0,5.441860465116279,5.313164626007634,0
2821074,1,47.0,0,8,8,12.0,4.31858407079646,6.665143107812375,2
9766659,1,59.0,0,1,18,14.0,6.549450549450549,4.563623396028484,17
8422930,1,71.0,0,0,1,16.0,2.5317460317460316,11.408162037919949,1
2552668,1,6.0,3,12,14,11.0,7.865168539325842,3.7450002446715835,5
1001614,1,1.0,4,4,4,10.0,4.433962264150943,6.766783739272305,29
3119418,1,1.0,12,16,53,9.0,1.5416666666666667,18.381325904151943,2
3841729,1,236.0,0,0,0,6.0,6.986111111111111,4.277566174680334,16
2459835,1,22.0,36,42,42,7.0,5.463636363636364,5.467194640279059,1
1998285,1,216.0,0,0,0,5.0,1.3195876288659794,21.61869225665477,0
3355958,1,71.0,0,0,1,11.0,5.097560975609756,5.7414409321216775,2
8882803,1,8.0,7,10,24,5.0,5.354838709677419,5.380491717452997,4
7753033,1,426.0,0,0,0,15.0,1.532258064516129,17.980925591390157,0
4070196,1,335.0,0,0,0,7.0,2.870967741935484,9.886346100207586,0
5783805,1,71.0,0,0,7,15.0,6.680412371134021,4.3879806756949,9
5300724,1,0.0,46,46,46,12.0,1.7714285714285714,16.640855617597676,0
7926920,1,1.0,9,21,24,10.0,4.933333333333334,5.972518424694989,3
9473504,1,48.0,0,14,15,11.0,8.10126582278481,3.646439698268111,11
9996357,1,57.0,0,1,1,11.0,5.186991869918699,5.666303119889653,0
5883356,1,8.0,12,15,23,7.0,15.292682926829269,1.9841387092778378,31
5243101,1,92.0,0,0,0,5.0,8.791666666666666,3.4134403220485403,20
3224600,1,7.0,20,20,20,8.0,4.809523809523809,6.153307114005006,28
2768256,1,54.0,0,1,14,5.0,30.19047619047619,1.032246482621649,8
3966694,1,56.0,0,10,13,12.0,5.752380952380952,5.100861403285447,2
1782218,1,8.0,15,15,28,9.0,8.932432432432432,3.3285353548631114,9
3392637,1,460.0,0,0,0,6.0,2.2844827586206895,12.76730670262657,0
3046776,1,1.0,1,1,1,9.0,11.158730158730158,2.696533580495049,29
1636465,1,244.0,0,0,0,10.0,7.903846153846154,3.8191362382910032,13
3659692,1,373.0,0,0,0,7.0,1.376068376068376,21.097403940447606,0
9614254,1,163.0,0,0,0,8.0,4.398305084745763,6.670256417878148,0
2667775,1,47.0,0,18,26,13.0,8.857142857142858,3.3386647341864313,8
1481285,1,8.0,9,41,61,13.0,9.873239436619718,2.9933383171064727,7
8636053,1,49.0,0,2,4,9.0,11.72549019607843,2.589878718994812,0
8408667,1,93.0,0,0,0,8.0,5.4491525423728815,5.450723007705481,0
4926999,1,1.0,6,13,22,7.0,10.55072463768116,2.778931417938978,9
1851014,0,275.0,0,0,0,2.0,130.33333333333334,0.3062860603646541,0
7123405,1,48.0,0,6,6,10.0,4.428571428571429,6.6368613121772695,1
4485119,1,47.0,0,1,2,11.0,10.96774193548387,2.7009650084416683,24
4688712,1,181.0,0,0,0,10.0,4.478260869565218,6.628243521941233,0
7167670,1,21.0,1,15,30,10.0,7.282608695652174,4.102752690207589,20
6469371,1,155.0,0,0,0,11.0,5.166666666666667,5.726054802253228,0
7761884,1,107.0,0,0,0,9.0,0.9724770642201835,30.086454662079788,0
2493232,1,289.0,0,0,0,2.0,3.142857142857143,9.51406355331749,0
9242163,1,76.0,0,0,1,7.0,8.578947368421053,3.458092470915776,6
4201649,1,421.0,0,0,0,10.0,1.8636363636363635,14.928747230467527,22
2141345,1,185.0,0,0,0,13.0,5.606060606060606,5.2475878636072055,0
2738817,1,113.0,0,0,0,5.0,13.73913043478261,2.211133043460964,15
1324388,1,71.0,0,0,7,2.0,4.781818181818182,6.297561353463373,0
5792522,1,56.0,0,1,1,13.0,7.053763440860215,4.0994188627659485,13
8645194,1,118.0,0,0,0,10.0,5.036697247706422,5.896038064166627,0
5655072,1,436.0,0,0,0,14.0,2.5871559633027523,11.109301358869041,0
5274179,1,46.0,0,10,14,10.0,7.64,3.893130949578629,34
5130144,1,415.0,0,0,0,8.0,3.5930232558139537,8.182974038183186,1
8884043,1,17.0,1,2,2,11.0,12.622641509433961,2.374937455013052,27
8659997,1,8.0,19,24,40,11.0,5.828571428571428,5.065305401533188,7
8742914,1,71.0,0,0,26,6.0,5.401960784313726,5.567967582936351,3
4316509,1,590.0,0,0,0,5.0,0.9770114942528736,27.505837575475528,0
3026586,1,0.0,20,20,20,14.0,7.888888888888889,3.715626122781881,4
6996343,1,12.0,1,9,9,13.0,9.289473684210526,3.2139124987785475,16
9537247,1,1.0,1,3,6,12.0,8.525,3.442089659385173,7
6531883,1,20.0,3,6,26,9.0,2.8222222222222224,10.144053000357353,13
5835643,1,9.0,1,1,5,9.0,6.675,4.504968020016809,34
5415883,1,20.0,20,20,34,7.0,4.842696629213483,6.079760237416036,0
1129794,1,75.0,0,0,26,8.0,4.5754716981132075,6.448425593395437,0
4481963,1,14.0,11,24,52,15.0,9.986301369863014,3.014874385353515,2
5881290,1,195.0,0,0,0,15.0,4.704761904761905,6.1152697693715545,0
7418990,1,98.0,0,0,0,8.0,7.567901234567901,3.899597729430182,10
8215540,1,463.0,0,0,0,4.0,2.4,12.380826765276352,0
2622349,1,44.0,0,5,5,10.0,10.49056603773585,2.864622298673145,20
4571719,1,161.0,0,0,0,5.0,6.0227272727272725,4.907710559413325,17
5967500,1,0.0,10,10,10,4.0,17.52,1.7686651104424194,27
5868665,1,212.0,0,0,0,7.0,2.230769230769231,13.278607345368062,0
1088438,1,505.0,0,0,0,6.0,1.625,17.601670818061947,0
4292270,1,5.0,7,7,7,8.0,10.068493150684931,2.9887926516239447,4
3234405,1,63.0,0,0,1,10.0,6.61,4.452258988223101,1
2595467,1,0.0,5,5,6,10.0,6.191919191919192,4.796608414388832,1
5805653,1,13.0,13,16,29,6.0,2.260869565217391,12.509842701511571,2
3282419,1,575.0,0,0,0,4.0,1.951219512195122,15.175268306094033,35
6132736,1,552.0,0,0,0,13.0,1.7766990291262137,16.49638736588675,0
9137750,1,71.0,0,0,11,11.0,6.906666666666666,4.308522481042971,2
2605729,1,98.0,0,0,0,5.0,3.6470588235294117,8.153013807211764,0
5256406,1,69.0,0,0,10,8.0,6.4411764705882355,4.49774188051735,0
5130163,1,6.0,56,56,56,7.0,8.2875,3.6173813391326015,8
9640227,1,0.0,7,7,7,14.0,7.2682926829268295,4.033147849773075,14
5983416,1,469.0,0,0,0,11.0,0.31683168316831684,87.54005104927559,0
8603939,0,20.0,1,1,2,5.0,29.181818181818183,1.1088686628206588,10
1818348,1,198.0,0,0,0,12.0,7.013513513513513,4.2382961634854635,0
8904183,1,702.0,0,0,0,5.0,0.43,54.707405652869504,0
1813043,1,9.0,44,44,48,6.0,1.4363636363636363,19.956079099519393,36
2251518,1,0.0,3,29,33,6.0,2.4805194805194803,11.880498439584827,0
7486210,1,49.0,0,2,2,8.0,6.56701030927835,4.574961124046049,0
3226498,1,16.0,25,25,25,7.0,22.78125,1.348882983529426,0
2383145,1,22.0,3,21,25,7.0,8.905405405405405,3.352506752136013,23
6843383,1,160.0,0,0,0,8.0,8.154929577464788,3.618343273166508,1
5493158,1,258.0,0,0,0,4.0,4.716666666666667,6.423463233890779,0
1292487,1,46.0,0,14,34,15.0,6.71875,4.391916198490963,0
2668742,1,1.0,4,9,9,6.0,11.933333333333334,2.4939731957160958,3
1048447,1,43.0,0,7,38,10.0,7.806818181818182,3.81966128225554,8
4945815,1,463.0,0,0,0,13.0,2.793103448275862,10.328886575601976,0
2973978,1,48.0,0,9,9,5.0,7.7,4.059830376005691,12
4734921,1,103.0,0,0,0,10.0,6.473684210526316,4.600762172709539,0
7923135,1,16.0,7,7,7,8.0,9.128205128205128,3.259996063942256,4
6382452,1,47.0,0,10,21,8.0,7.816326530612245,3.870425439610216,18
5987978,1,1.0,1,1,4,10.0,7.829268292682927,3.7627355268210874,7
3979822,1,98.0,0,0,0,11.0,2.610169491525424,11.251517340853828,0
4065302,1,546.0,0,0,0,11.0,1.8172043010752688,14.929171180929346,0
9796370,1,272.0,0,0,0,7.0,3.3978494623655915,8.580767269948053,0
2253681,1,15.0,1,1,1,11.0,4.011627906976744,7.290318166610754,7
8859264,1,329.0,0,0,0,5.0,3.9239130434782608,7.460428904673455,0
2368752,1,9.0,2,3,3,8.0,8.766233766233766,3.428266512787493,13
9231286,1,133.0,0,0,0,12.0,6.77906976744186,4.376407607698961,0
4757402,1,644.0,0,0,0,4.0,0.10869565217391304,93.0,0
6944048,1,14.0,9,9,12,5.0,9.32,3.2176137859902663,18
5321941,1,436.0,0,0,0,8.0,2.098901098901099,13.809636001179012,0
7720116,1,2.0,15,15,15,7.0,6.405405405405405,4.6905396958422925,11
5870091,1,89.0,0,0,1,4.0,5.730769230769231,5.237247455958355,31
8010030,1,432.0,0,0,0,8.0,2.922222222222222,9.932470735758338,0
4512163,1,5.0,1,1,13,6.0,2.0602409638554215,13.374026707230348,0
2081286,1,41.0,0,4,6,10.0,7.958333333333333,3.7623307385017006,0
4459020,1,383.0,0,0,0,10.0,3.5795454545454546,8.091775893737658,0
4435056,1,44.0,0,20,20,3.0,8.49367088607595,3.5449804091271844,9
8880895,1,167.0,0,0,0,11.0,7.492957746478873,3.941774747667554,7
4873579,1,0.0,1,5,11,9.0,13.254545454545454,2.2632354715885463,13
9986806,1,91.0,0,0,0,2.0,10.867924528301886,2.7562590818466473,1
7523531,1,457.0,0,0,0,4.0,0.30120481927710846,84.0,0
8164295,1,551.0,0,0,0,10.0,0.3218390804597701,85.08629046163873,0
9938009,1,15.0,1,13,29,8.0,5.245614035087719,5.627316814153126,8
2874635,1,123.0,0,0,0,14.0,6.8604651162790695,4.302177836008463,0
6960244,1,116.0,0,0,0,10.0,7.636363636363637,3.9023640939468955,2
8781151,1,201.0,0,0,0,12.0,5.858823529411764,4.977362198901531,0
7374912,0,743.0,0,0,0,1.0,,1.0,0
1963935,1,10.0,1,1,1,4.0,24.714285714285715,1.2515168405168804,42
2804384,1,2.0,4,47,58,6.0,9.72,3.0551384641287727,9
7536361,1,92.0,0,0,0,6.0,6.905882352941177,4.336521081612663,0
7394940,1,14.0,2,19,19,4.0,7.869565217391305,3.911742388884828,8
7465454,1,100.0,0,0,0,6.0,6.788235294117647,4.395692148866402,0
9037039,1,0.0,25,25,25,6.0,6.075,4.919044714684402,9
1374820,1,42.0,0,1,1,11.0,9.571428571428571,3.1094833877307577,7
5595813,1,0.0,4,6,14,8.0,13.583333333333334,2.225879181396685,0
5908503,1,43.0,0,8,11,7.0,3.861111111111111,7.497798490932911,24
7845012,1,40.0,0,2,2,12.0,13.607843137254902,2.216102567051175,13
5144034,1,240.0,0,0,0,14.0,5.524390243902439,5.38224667959185,0
9653695,1,120.0,0,0,0,8.0,8.168831168831169,3.675640427352238,3
3463910,0,513.0,0,0,0,8.0,3.611111111111111,8.612791395675611,1
2756875,1,1.0,6,10,10,13.0,11.426229508196721,2.6157965589161534,16
6872788,1,78.0,0,0,9,6.0,2.5384615384615383,11.697873704355802,2
5661767,1,112.0,0,0,0,9.0,5.443037974683544,5.4743391993047155,0
4298883,1,442.0,0,0,0,12.0,3.2911392405063293,9.094914141074048,0
9564829,1,6.0,1,2,2,1.0,11.775,2.5801086663618267,6
8891536,1,190.0,0,0,0,8.0,8.174603174603174,3.656467894128191,0
9718126,1,680.0,0,0,0,8.0,0.24358974358974358,79.0,0
8178418,1,5.0,4,10,10,8.0,17.358974358974358,1.7465864684496006,17
4209207,1,270.0,0,0,0,8.0,4.423076923076923,6.738286489153008,0
7957564,1,177.0,0,0,0,13.0,9.114754098360656,3.2806628188740428,5
6941085,1,64.0,0,0,8,10.0,2.9836065573770494,9.537903142012667,3
7188137,1,49.0,0,1,4,13.0,8.428571428571429,3.517394297252081,0
3662694,1,16.0,1,33,74,12.0,0.5753424657534246,46.42192114251709,4
2117738,1,76.0,0,0,6,6.0,3.039473684210526,9.624996238379172,0
3675044,1,83.0,0,0,2,10.0,8.486842105263158,3.4998808986675796,0
1465248,1,182.0,0,0,0,13.0,5.588235294117647,5.281189953014483,0
5092395,1,61.0,0,0,1,8.0,12.053571428571429,2.4799443852772236,11
2522270,1,20.0,12,12,12,7.0,12.214285714285714,2.471234131115271,5
3203775,1,99.0,0,0,0,9.0,16.41176470588235,1.856241753373237,0
8601659,1,497.0,0,0,0,5.0,6.633333333333334,4.449382055564736,11
2031083,1,64.0,0,0,8,7.0,8.675675675675675,3.488111848883905,1
2468543,1,6.0,16,20,20,4.0,23.666666666666668,1.302373105930581,12
8652871,1,579.0,0,0,0,8.0,1.972972972972973,14.449157188688494,0
5667027,1,58.0,0,1,1,5.0,11.677966101694915,2.5751617858965736,4
4220116,1,134.0,0,0,0,6.0,5.013888888888889,6.016415497410822,0
1248411,1,360.0,0,0,0,5.0,3.8783783783783785,7.694353653887006,0
3571492,1,496.0,0,0,0,7.0,1.6027397260273972,18.494660523008267,0
5630657,1,334.0,0,0,0,9.0,5.301369863013699,5.5838597098365845,0
3955839,1,86.0,0,0,1,7.0,8.297872340425531,3.58880834168516,0
1991596,1,356.0,0,0,0,6.0,5.536231884057971,5.431584819295799,4
8875176,0,492.0,0,0,0,4.0,15.9375,1.977129244632622,6
8585805,0,384.0,0,0,0,2.0,27.818181818181817,1.1727453860526686,1
1766202,1,174.0,0,0,0,8.0,6.681818181818182,4.538321888907849,0
1030134,1,22.0,2,10,10,8.0,10.88135593220339,2.73979969518251,5
7455315,1,237.0,0,0,0,9.0,6.985915492957746,4.218731710131784,0
6413567,1,257.0,0,0,0,12.0,4.887323943661972,6.010408207700109,0
6890188,1,22.0,1,1,4,12.0,9.507042253521126,3.1255532583400836,0
